id,f1,auc,ap,acc,bacc,prec,rec,jac,n,scope,scope_class,scope_subclass,ec,ec_class,ec_subclass,organism,reign
3mcy_3,0.3448275862068966,0.7427104523878718,0.2971393035730625,0.759493670886076,0.6645355032451807,0.25316455696202533,0.5405405405405406,0.20833333333333334,316,b.2.3.2,b,b.2,,-,-,Escherichia coli,Bacteria
2uy0_1,0.9072164948453608,0.99680464778504,0.9904433403376878,0.9545454545454546,0.9627450980392156,0.8461538461538461,0.9777777777777777,0.8301886792452831,198,b.50.1.1,b,b.50,2.7.7.49,2,2.7,Human immunodeficiency virus,Viruses
1d4j_1,0.8842105263157894,0.9983211233211233,0.9940644251891833,0.9444444444444444,0.9647435897435898,0.7924528301886793,1.0,0.7924528301886793,198,b.50.1.1,b,b.50,2.7.7.49,2,2.7,Human immunodeficiency virus,Viruses
2i4u_1,0.9166666666666666,0.9960153482880756,0.9870479397276437,0.9595959595959596,0.974025974025974,0.8461538461538461,1.0,0.8461538461538461,198,b.50.1.1,b,b.50,2.7.7.49,2,2.7,Human immunodeficiency virus,Viruses
3kbz_3,0.08695652173913043,0.72,0.15306056279806124,0.8679245283018868,0.5075767918088737,0.09523809523809523,0.08,0.045454545454545456,318,e.7.1.1,e,e.7,3.1.3.11,3,3.1,Homo sapiens,Eukaryota
2xyx_1,0.5679012345679012,0.859502262443439,0.6432558807704875,0.8659003831417624,0.7467760180995475,0.5609756097560976,0.575,0.39655172413793105,261,,-,-,,-,-,Homo sapiens,-
1heg_1,0.7111111111111111,0.9605451936872309,0.8540074428047237,0.8686868686868687,0.8974175035868006,0.5714285714285714,0.9411764705882353,0.5517241379310345,99,b.50.1.1,b,b.50,2.7.7.49,2,2.7,Human immunodeficiency virus,Viruses
1lxf_1,0.4793388429752066,0.7864035087719298,0.6486297961332299,0.4056603773584906,0.5754385964912281,0.31868131868131866,0.9666666666666667,0.31521739130434784,106,,-,-,,-,-,Homo sapiens,-
1npv_1,0.8958333333333334,0.9993998499624906,0.9980207817911927,0.9494949494949495,0.967741935483871,0.8113207547169812,1.0,0.8113207547169812,198,b.50.1.1,b,b.50,2.7.7.49,2,2.7,Human immunodeficiency virus,Viruses
1c70_1,0.8723404255319149,0.9774203069657614,0.9614998261911858,0.9393939393939394,0.9366883116883117,0.82,0.9318181818181818,0.7735849056603774,198,b.50.1.1,b,b.50,3.4.23.-,3,3.4,Human immunodeficiency virus,Viruses
1mjh_1,0.45454545454545453,0.8340136054421768,0.40607938993460757,0.7909407665505227,0.7579365079365079,0.3333333333333333,0.7142857142857143,0.29411764705882354,287,c.26.2.4,c,c.26,,-,-,Methanocaldococcus jannaschii,Archaea
3cph_1,0.8108108108108109,0.963287442636629,0.8845856973933309,0.92,0.9057154776804339,0.75,0.8823529411764706,0.6818181818181818,175,c.37.1.0,c,c.37,,-,-,Saccharomyces cerevisiae,Eukaryota
2l2s_1,0.4,0.903968253968254,0.6796474554147189,0.7435897435897436,0.7833333333333333,0.2631578947368421,0.8333333333333334,0.25,117,,-,-,5.2.1.8,5,5.2,Burkholderia pseudomallei,-
7ins_1,0.3917525773195876,0.7682512733446519,0.5107966123405465,0.2716049382716049,0.5241935483870968,0.24358974358974358,1.0,0.24358974358974358,81,,-,-,,-,-,Sus scrofa,-
2c3p_1,0.2131979695431472,0.9189940105944221,0.18222038661132836,0.9370430544272949,0.716695347875828,0.13636363636363635,0.4883720930232558,0.11931818181818182,2462,d.58.1.5,d,d.58,1.2.7.1,1,1.2,Desulfocurvibacter africanus,Bacteria
1cbf_1,0.5391304347826087,0.9086834733893557,0.7479540116612456,0.7782426778242678,0.8227591036414565,0.3875,0.8857142857142857,0.36904761904761907,239,l.1.1.1,l,l.1,2.1.1.271,2,2.1,Priestia megaterium,Bacteria
3tpv_1,0.35714285714285715,0.9363596555247409,0.4232925860156537,0.8714285714285714,0.8766603415559773,0.22388059701492538,0.8823529411764706,0.21739130434782608,420,,-,-,2.7.11.1,2,2.7,Escherichia coli,-
1k8z_1,0.30158730158730157,0.893796732207145,0.14241586918713636,0.8648233486943164,0.8461644973691498,0.18446601941747573,0.8260869565217391,0.17757009345794392,651,c.1.2.4,c,c.1,4.2.1.20,4,4.2,Salmonella typhimurium,Bacteria
1zxn_1,0.1891891891891892,0.8465211459754434,0.16120964806138044,0.96,0.5916860605087874,0.175,0.20588235294117646,0.1044776119402985,1500,d.122.1.0,d,d.122,5.6.2.2,5,5.6,Homo sapiens,Eukaryota
1osv_1,0.31645569620253167,0.8508005822416302,0.34883035181562244,0.7813765182186235,0.741327025715672,0.20491803278688525,0.6944444444444444,0.18796992481203006,494,l.1.1.1,l,l.1,,-,-,Rattus norvegicus,Eukaryota
3lad_2,0.39416058394160586,0.9126279863481228,0.42576912747453843,0.8241525423728814,0.8272162422333071,0.2583732057416268,0.8307692307692308,0.24545454545454545,944,d.87.1.1,d,d.87,1.8.1.4,1,1.8,Azotobacter vinelandii,Bacteria
1sa5_1,0.44,0.9731468366383381,0.7123883502991537,0.9232876712328767,0.9200897072710104,0.2894736842105263,0.9166666666666666,0.28205128205128205,730,a.102.4.3,a,a.102,2.5.1.58,2,2.5,Rattus norvegicus,Eukaryota
4lfg_4,0.41904761904761906,0.9470266575529733,0.6431910361950142,0.7881944444444444,0.8853383458646616,0.26506024096385544,1.0,0.26506024096385544,288,a.128.1.0,a,a.128,2.5.1.10,2,2.5,Streptococcus uberis,Bacteria
2p9c_2,0.35502958579881655,0.8537850748157286,0.3084399283792359,0.8657635467980296,0.8022998323368448,0.234375,0.7317073170731707,0.2158273381294964,812,d.58.18.1,d,d.58,1.1.1.399,1,1.1,Escherichia coli,Bacteria
2g5w_1,0.21311475409836064,0.8380342406700333,0.22607697922558373,0.8683127572016461,0.7217021800714374,0.13131313131313133,0.5652173913043478,0.11926605504587157,729,c.1.4.1,c,c.1,1.3.1.42,1,1.3,Arabidopsis thaliana,Eukaryota
2giq_2,0.3333333333333333,0.9202226345083488,0.26648608496637055,0.9174147217235189,0.7828025149453721,0.22549019607843138,0.6388888888888888,0.2,1114,l.1.1.1,l,l.1,2.7.7.48,2,2.7,Hepatitis c virus,Viruses
3pfd_1,0.30687830687830686,0.8719301551410087,0.2229849547671198,0.881447963800905,0.6902911249293386,0.2265625,0.47540983606557374,0.18125,1105,e.6.1.0,e,e.6,1.3.99.3,1,1.3,Mycolicibacterium thermoresistibile,Bacteria
1kek_2,0.20618556701030927,0.9154487268038864,0.19272772745727926,0.9373474369406021,0.6954920108670626,0.1342281879194631,0.4444444444444444,0.11494252873563218,2458,d.58.1.5,d,d.58,1.2.7.1,1,1.2,Desulfocurvibacter africanus,Bacteria
2aa2_1,0.6067415730337079,0.8949308755760368,0.6856256070610937,0.8611111111111112,0.8235023041474654,0.5,0.7714285714285715,0.43548387096774194,252,a.123.1.1,a,a.123,,-,-,Homo sapiens,Eukaryota
4gto_1,0.5739130434782609,0.9767157828382318,0.7042320270060156,0.9322268326417704,0.913147112126704,0.4230769230769231,0.8918918918918919,0.4024390243902439,723,a.102.4.3,a,a.102,2.5.1.58,2,2.5,Rattus norvegicus,Eukaryota
2gz7_1,0.2542372881355932,0.7320143884892086,0.21429073876142668,0.7124183006535948,0.6329650565262076,0.16666666666666666,0.5357142857142857,0.14563106796116504,306,b.47.1.4,b,b.47,2.7.7.50,2,2.7,Severe acute respiratory,Viruses
3gyn_2,0.6187050359712231,0.9744357638888889,0.7316009418501839,0.9048473967684022,0.9279730902777779,0.4574468085106383,0.9555555555555556,0.4479166666666667,557,e.8.1.4,e,e.8,2.7.7.48,2,2.7,Hepatitis c virus,Viruses
1vl8_2,0.5,0.9241630276564774,0.48342128741874996,0.8449304174950298,0.8547307132459971,0.35135135135135137,0.8666666666666667,0.3333333333333333,503,c.2.1.2,c,c.2,1.1.1.69,1,1.1,Thermotoga maritima,Bacteria
1am4_2,0.1891891891891892,0.8687705787153301,0.16672941323796797,0.9463806970509383,0.5904068307383225,0.17073170731707318,0.21212121212121213,0.1044776119402985,1119,c.37.1.8,c,c.37,3.6.5.2,3,3.6,Homo sapiens,Eukaryota
2vrj_2,0.35294117647058826,0.9489981785063752,0.2656054522923751,0.9001135073779796,0.8946786364819151,0.22018348623853212,0.8888888888888888,0.21428571428571427,881,c.1.8.4,c,c.1,3.2.1.21,3,3.2,Thermotoga maritima,Bacteria
1h3b_2,0.1694915254237288,0.8516573546792736,0.11738421433156832,0.9208400646203554,0.6496118512947244,0.11029411764705882,0.36585365853658536,0.09259259259259259,1857,,-,-,4.2.1.129,4,4.2,Alicyclobacillus acidocaldarius,-
2wbg_1,0.18666666666666668,0.9145809414466132,0.13954289782012755,0.9311512415349887,0.7029085342518178,0.11666666666666667,0.4666666666666667,0.10294117647058823,1772,c.1.8.4,c,c.1,3.2.1.21,3,3.2,Thermotoga maritima,Bacteria
4kb9_1,0.8979591836734694,0.996310507674144,0.9879923731694595,0.9494949494949495,0.9675324675324675,0.8148148148148148,1.0,0.8148148148148148,198,b.50.1.1,b,b.50,3.4.23.16,3,3.4,Human immunodeficiency virus,Viruses
2bs4_2,0.027972027972027972,0.7811549570573271,0.024628866576515942,0.9394599303135889,0.517521375695786,0.016666666666666666,0.08695652173913043,0.014184397163120567,2296,,-,-,1.3.5.1,1,1.3,Wolinella succinogenes,-
3sfd_2,0.65,0.9584068095496473,0.7469434546337245,0.9178403755868545,0.8896161150298427,0.5241935483870968,0.8552631578947368,0.48148148148148145,852,d.168.1.1,d,d.168,1.3.5.1,1,1.3,Sus scrofa,Eukaryota
4eev_1,0.6476190476190476,0.9175387596899225,0.7666121698270991,0.8692579505300353,0.837015503875969,0.5483870967741935,0.7906976744186046,0.4788732394366197,283,d.144.1.7,d,d.144,2.7.10.1,2,2.7,Homo sapiens,Eukaryota
2jj2_2,0.0,0.7502606552715554,0.02922088430695516,0.9517607332368548,0.48310479921645444,0.0,0.0,0.0,2073,,-,-,3.6.1.34,3,3.6,Bos taurus,-
2bwp_1,0.19123505976095617,0.8978326637901106,0.133018484014381,0.8723270440251573,0.7470862470862472,0.11320754716981132,0.6153846153846154,0.10572687224669604,1590,c.67.1.4,c,c.67,2.3.1.37,2,2.3,Rhodobacter capsulatus,Bacteria
3zxt_4,0.5833333333333334,0.9754772876892692,0.8151064272859616,0.8367346938775511,0.9078341013824884,0.4117647058823529,1.0,0.4117647058823529,245,d.144.1.7,d,d.144,2.7.11.1,2,2.7,Homo sapiens,Eukaryota
1mh1_1,0.6987951807228916,0.9146718146718147,0.6555237503355265,0.8633879781420765,0.8500965250965251,0.6041666666666666,0.8285714285714286,0.5370370370370371,183,c.37.1.8,c,c.37,3.6.5.2,3,3.6,Homo sapiens,Eukaryota
1w22_2,0.32,0.8951026119402985,0.34195628821695034,0.8304843304843305,0.851679104477612,0.1958041958041958,0.875,0.19047619047619047,702,c.42.1.2,c,c.42,3.5.1.98,3,3.5,Homo sapiens,Eukaryota
3nrr_3,0.3870967741935484,0.8693343693343694,0.3114781135113738,0.8483033932135728,0.792055167055167,0.26373626373626374,0.7272727272727273,0.24,501,d.117.1.0,d,d.117,1.5.1.3,1,1.5,Babesia bovis,Eukaryota
1xe6_2,0.4431137724550898,0.936448220064725,0.4042172054333336,0.8586626139817629,0.8896844660194174,0.29133858267716534,0.925,0.2846153846153846,658,b.50.1.2,b,b.50,3.4.23.39,3,3.4,Plasmodium falciparum,Eukaryota
3rqq_1,0.6352941176470588,0.9080283353010625,0.5947980913228117,0.8880866425992779,0.838193624557261,0.54,0.7714285714285715,0.46551724137931033,277,l.1.1.1,l,l.1,4.2.1.136,4,4.2,Bacillus subtilis,Bacteria
3sx2_7,0.6861313868613139,0.9341853590679882,0.806522304585393,0.8389513108614233,0.8506781429316641,0.5662650602409639,0.8703703703703703,0.5222222222222223,267,c.2.1.0,c,c.2,,-,-,Mycolicibacterium paratuberculosis,Bacteria
3p6p_1,0.39655172413793105,0.8939974457215837,0.5530594177295235,0.828009828009828,0.8118956394818464,0.26436781609195403,0.7931034482758621,0.24731182795698925,407,a.104.1.1,a,a.104,1.14.15.1,1,1.14,Pseudomonas putida,Bacteria
1e79_1,0.0,0.649119977058465,0.015170278179420325,0.9849215922798552,0.4975624619134674,0.0,0.0,0.0,3316,c.37.1.11,c,c.37,3.6.1.34,3,3.6,Bos taurus,Eukaryota
3cxi_2,0.532258064516129,0.8508663366336633,0.5223922823364342,0.7603305785123967,0.7862623762376237,0.39285714285714285,0.825,0.3626373626373626,242,,-,-,,-,-,Bothrops jararacussu,-
1cf4_1,0.5369127516778524,0.8450687668978488,0.673915247893026,0.6973684210526315,0.7542611966615729,0.39215686274509803,0.851063829787234,0.3669724770642202,228,,-,-,3.6.5.2,3,3.6,Homo sapiens,-
3bhi_1,0.8148148148148148,0.9688316536020903,0.906932314627768,0.9272727272727272,0.9308044046285928,0.7213114754098361,0.9361702127659575,0.6875,275,c.2.1.2,c,c.2,1.1.1.184,1,1.1,Homo sapiens,Eukaryota
2ooy_1,0.0273972602739726,0.7389199144486691,0.06022201964696137,0.9345018450184502,0.49661359315589354,0.024390243902439025,0.03125,0.013888888888888888,1084,l.1.1.1,l,l.1,2.7.11.1,2,2.7,Schizosaccharomyces pombe,Eukaryota
1g1l_1,0.18518518518518517,0.7954704362365101,0.09239894665643958,0.9435414884516681,0.651760652581446,0.12605042016806722,0.3488372093023256,0.10204081632653061,2338,c.68.1.6,c,c.68,2.7.7.24,2,2.7,Pseudomonas aeruginosa,Bacteria
3wd9_2,0.6181818181818182,0.9573975655751757,0.6918678548970364,0.8782608695652174,0.8854791702382994,0.4722222222222222,0.8947368421052632,0.4473684210526316,345,a.211.1.2,a,a.211,3.1.4.53,3,3.1,Homo sapiens,Eukaryota
1u3q_1,0.16417910447761194,0.8270744764603999,0.13251233877477564,0.876243093922652,0.6360022043772634,0.10476190476190476,0.3793103448275862,0.08943089430894309,905,a.123.1.1,a,a.123,,-,-,Homo sapiens,Eukaryota
4o29_1,0.7272727272727273,0.9590964590964591,0.8692759427747818,0.8695652173913043,0.8901098901098901,0.6,0.9230769230769231,0.5714285714285714,207,l.1.1.1,l,l.1,2.1.1.77,2,2.1,Pyrobaculum aerophilum,Archaea
1qo8_10,0.4084507042253521,0.919395116537181,0.39421162498192974,0.851063829787234,0.8519422863485017,0.26851851851851855,0.8529411764705882,0.25663716814159293,1128,d.168.1.1,d,d.168,1.3.2.-,1,1.3,Shewanella frigidimarina,Bacteria
1pu8_2,0.09836065573770492,0.6945756404751682,0.09760044023449643,0.8714953271028038,0.5383569486188636,0.06818181818181818,0.17647058823529413,0.05172413793103448,428,,-,-,,-,-,Helicobacter pylori,-
3e30_1,0.4918032786885246,0.9694215616045845,0.6267820690226442,0.915068493150685,0.9257700573065902,0.3333333333333333,0.9375,0.32608695652173914,730,a.102.4.3,a,a.102,2.5.1.58,2,2.5,Rattus norvegicus,Eukaryota
1maq_1,0.5343511450381679,0.9818873668188737,0.8599476432559013,0.8478802992518704,0.9039193302891932,0.3684210526315789,0.9722222222222222,0.3645833333333333,401,c.67.1.1,c,c.67,2.6.1.1,2,2.6,Gallus gallus,Eukaryota
3p19_2,0.6814814814814815,0.9704656862745098,0.926862042284066,0.8027522935779816,0.8585784313725491,0.5287356321839081,0.9583333333333334,0.5168539325842697,218,c.2.1.0,c,c.2,,-,-,Vibrio vulnificus,Bacteria
1cde_5,0.25742574257425743,0.820065803529462,0.16809167424363375,0.9102870813397129,0.6875827885313849,0.18055555555555555,0.4482758620689655,0.14772727272727273,836,c.65.1.1,c,c.65,2.1.2.2,2,2.1,Escherichia coli,Bacteria
4ji9_1,0.6875,0.9855294117647059,0.9390330092546182,0.8943661971830986,0.9272941176470588,0.532258064516129,0.9705882352941176,0.5238095238095238,284,d.144.1.0,d,d.144,2.7.10.2,2,2.7,Homo sapiens,Eukaryota
1q22_1,0.45652173913043476,0.8860150375939849,0.6928350951891786,0.8281786941580757,0.8335338345864661,0.31343283582089554,0.84,0.29577464788732394,291,,-,-,2.8.2.2,2,2.8,Homo sapiens,-
2imp_1,0.42953020134228187,0.8814587839461668,0.2992651673034455,0.8214285714285714,0.8308699831771209,0.2882882882882883,0.8421052631578947,0.27350427350427353,476,c.82.1.0,c,c.82,1.2.1.21,1,1.2,Escherichia coli,Bacteria
1pl6_3,0.05333333333333334,0.7157684060042888,0.035705978543739345,0.9501404494382022,0.5228448892065761,0.04,0.08,0.0273972602739726,1424,c.2.1.1,c,c.2,1.1.1.14,1,1.1,Homo sapiens,Eukaryota
3mia_1,0.631578947368421,0.9811791383219954,0.8671434161342024,0.8919753086419753,0.9404761904761905,0.46153846153846156,1.0,0.46153846153846156,324,d.144.1.7,d,d.144,2.7.11.22,2,2.7,Homo sapiens,Eukaryota
1o79_3,0.13414634146341464,0.8467883467883468,0.10298201028112387,0.9235325794291869,0.5949393270821842,0.09166666666666666,0.25,0.0718954248366013,1857,,-,-,4.2.1.129,4,4.2,Alicyclobacillus acidocaldarius,-
2who_1,0.05660377358490566,0.634347407624388,0.03171097435219699,0.9058380414312618,0.5267188350002092,0.03614457831325301,0.13043478260869565,0.02912621359223301,1062,,-,-,2.7.7.48,2,2.7,Hepatitis c virus,-
3f3u_2,0.43795620437956206,0.9469774590163935,0.5477975291598977,0.8519230769230769,0.891905737704918,0.2857142857142857,0.9375,0.2803738317757009,520,,-,-,2.7.10.2,2,2.7,Gallus gallus,-
1y9d_2,0.06844106463878327,0.8102587244283995,0.043253365072288226,0.8909171861086376,0.5994584837545126,0.03862660944206009,0.3,0.03543307086614173,2246,c.36.1.0,c,c.36,1.2.3.3,1,1.2,Lactiplantibacillus plantarum,Bacteria
4ki0_2,0.2631578947368421,0.8067084259446352,0.18559276244774997,0.8490566037735849,0.7171145685997171,0.17094017094017094,0.5714285714285714,0.15151515151515152,742,l.1.1.1,l,l.1,7.5.2.1,7,7.5,Escherichia coli,Bacteria
2qr1_3,0.07407407407407407,0.6248054474708171,0.04425061735546812,0.9291115311909263,0.5266536964980545,0.058823529411764705,0.1,0.038461538461538464,1058,l.1.1.1,l,l.1,2.7.11.1,2,2.7,Schizosaccharomyces pombe,Eukaryota
4wq4_1,0.6166666666666667,0.9705051218650654,0.8415011233012677,0.8630952380952381,0.91133874955846,0.45121951219512196,0.9736842105263158,0.4457831325301205,336,,-,-,2.3.1.234,2,2.3,Escherichia coli,Bacteria
5bsr_1,0.33043478260869563,0.8857024393614816,0.3809062912265717,0.8541666666666666,0.7604519383594776,0.22093023255813954,0.6551724137931034,0.19791666666666666,528,e.23.1.0,e,e.23,6.2.1.12,6,6.2,Nicotiana tabacum,Eukaryota
2v7g_2,0.3686635944700461,0.8785998351904267,0.28172821530635195,0.9380650994575045,0.781609401311311,0.2631578947368421,0.6153846153846154,0.22598870056497175,2212,e.51.1.1,e,e.51,4.2.1.49,4,4.2,Pseudomonas putida,Bacteria
3kt8_1,0.3364485981308411,0.8971202710333145,0.3101259621372422,0.8259803921568627,0.8055900621118013,0.21428571428571427,0.782608695652174,0.20224719101123595,408,c.26.1.1,c,c.26,6.1.1.2,6,6.1,Saccharomyces cerevisiae,Eukaryota
2c4j_1,0.2037037037037037,0.8453771148880409,0.11928595638117889,0.9009216589861752,0.6379928315412187,0.14285714285714285,0.3548387096774194,0.1134020618556701,868,c.47.1.5,c,c.47,2.5.1.18,2,2.5,Homo sapiens,Eukaryota
2f98_2,0.22727272727272727,0.7978132173492811,0.168223128786873,0.7592920353982301,0.7055394466594176,0.13793103448275862,0.6451612903225806,0.1282051282051282,565,l.1.1.1,l,l.1,5.5.1.23,5,5.5,Streptomyces galilaeus,Bacteria
2b7a_1,0.45,0.9694989106753813,0.5588110864602668,0.8844133099824869,0.9393382352941176,0.2903225806451613,1.0,0.2903225806451613,571,d.144.1.0,d,d.144,2.7.10.2,2,2.7,Homo sapiens,Eukaryota
5auw_1,0.5842696629213483,0.9809243176178659,0.7898876090898519,0.864963503649635,0.9254032258064516,0.4126984126984127,1.0,0.4126984126984127,274,d.144.1.7,d,d.144,2.7.11.1,2,2.7,Homo sapiens,Eukaryota
3w5e_1,0.5961538461538461,0.9499280834232291,0.6827917299413775,0.8782608695652174,0.8706850053937433,0.45588235294117646,0.8611111111111112,0.4246575342465753,345,a.211.1.2,a,a.211,3.1.4.53,3,3.1,Homo sapiens,Eukaryota
1w0k_1,0.0,0.653061671116558,0.014883028249555258,0.9785162806310842,0.4944029850746269,0.0,0.0,0.0,2979,c.37.1.11,c,c.37,3.6.3.14,3,3.6,Bos taurus,Eukaryota
2v7t_1,0.30337078651685395,0.8872286785955851,0.23353806020066,0.8579610538373424,0.779007563180225,0.19424460431654678,0.6923076923076923,0.17880794701986755,873,c.132.1.1,c,c.132,2.5.1.63,2,2.5,Streptantibioticus cattleyicolor,Bacteria
1g2v_6,0.0,0.6852172796713525,0.01933172870199617,0.9503211991434689,0.48071923743500866,0.0,0.0,0.0,2335,c.68.1.6,c,c.68,2.7.7.24,2,2.7,Pseudomonas aeruginosa,Bacteria
4c61_2,0.735632183908046,0.9876776059348673,0.9432912204517359,0.916058394160584,0.9392053313215138,0.5925925925925926,0.9696969696969697,0.5818181818181818,274,d.144.1.0,d,d.144,2.7.10.2,2,2.7,Homo sapiens,Eukaryota
3c1m_4,0.5,0.9282913165266107,0.4825095200592714,0.841541755888651,0.8592997198879552,0.3490566037735849,0.8809523809523809,0.3333333333333333,467,d.58.18.0,d,d.58,2.7.2.4,2,2.7,Methanocaldococcus jannaschii,Archaea
1fyf_1,0.22377622377622378,0.7809685587000417,0.136281243470429,0.8615960099750624,0.6386173520079484,0.1568627450980392,0.3902439024390244,0.12598425196850394,802,d.104.1.1,d,d.104,6.1.1.3,6,6.1,Escherichia coli,Bacteria
2pym_1,0.8367346938775511,0.9971857410881801,0.9903960971200361,0.9187817258883249,0.9487179487179487,0.7192982456140351,1.0,0.7192982456140351,197,b.50.1.1,b,b.50,2.7.7.49,2,2.7,Human immunodeficiency virus,Viruses
1hbu_2,0.15841584158415842,0.9391817653015059,0.138373710862879,0.9654752233956133,0.6953810026498912,0.0975609756097561,0.42105263157894735,0.08602150537634409,2462,,-,-,2.8.4.1,2,2.8,Methanothermobacter marburgensis,-
1coz_2,0.42735042735042733,0.8133522727272727,0.3775700979075846,0.7341269841269841,0.7542613636363636,0.29411764705882354,0.78125,0.2717391304347826,252,c.26.1.2,c,c.26,2.7.7.39,2,2.7,Bacillus subtilis,Bacteria
1aqx_3,0.16216216216216217,0.8186112423240435,0.10475842821656992,0.9254807692307693,0.5791643406192296,0.13333333333333333,0.20689655172413793,0.08823529411764706,832,c.47.1.5,c,c.47,2.5.1.18,2,2.5,Homo sapiens,Eukaryota
4g48_1,0.3063063063063063,0.8494983277591972,0.22040696297624385,0.8045685279187818,0.7345317725752508,0.2,0.6538461538461539,0.18085106382978725,394,a.104.1.1,a,a.104,1.14.19.70,1,1.14,Mycobacterium tuberculosis,Bacteria
3fqk_2,0.3779527559055118,0.8614668856048167,0.2786992433958836,0.8581687612208259,0.7777230432402846,0.2608695652173913,0.6857142857142857,0.23300970873786409,557,l.1.1.1,l,l.1,2.7.7.48,2,2.7,Hepatitis c virus,Viruses
2x2r_1,0.07476635514018691,0.6778840946019138,0.08705608084830199,0.899390243902439,0.5302220617439971,0.05128205128205128,0.13793103448275862,0.038834951456310676,984,c.37.1.9,c,c.37,,-,-,Homo sapiens,Eukaryota
3h5u_1,0.5467625899280576,0.9723025048169556,0.7695321587450731,0.8872987477638641,0.916233140655106,0.3838383838383838,0.95,0.37623762376237624,559,l.1.1.1,l,l.1,2.7.7.48,2,2.7,Hepatitis c virus,Viruses
1ow3_1,0.5964912280701754,0.9740382956701742,0.7707588649996208,0.8773333333333333,0.9325513196480939,0.425,1.0,0.425,375,c.37.1.8,c,c.37,3.6.5.2,3,3.6,Homo sapiens,Eukaryota
1t1s_2,0.28368794326241137,0.9033466533466534,0.24040404254486175,0.8731155778894473,0.822927072927073,0.17391304347826086,0.7692307692307693,0.1652892561983471,796,l.1.1.1,l,l.1,1.1.1.267,1,1.1,Escherichia coli,Bacteria
1n95_1,0.4864864864864865,0.9632958092895658,0.6246769478780239,0.9200561009817672,0.8966275659824047,0.3375,0.8709677419354839,0.32142857142857145,713,a.102.4.3,a,a.102,2.5.1.58,2,2.5,Rattus norvegicus,Eukaryota
1qsm_3,0.2638888888888889,0.8186458138228133,0.16596887240952146,0.8233333333333334,0.6725978647686832,0.1792452830188679,0.5,0.152,600,d.108.1.1,d,d.108,2.3.1.48,2,2.3,Saccharomyces cerevisiae,Eukaryota
2bpy_1,0.8571428571428571,0.9920634920634921,0.9736861007544513,0.9292929292929293,0.9551282051282051,0.75,1.0,0.75,198,b.50.1.1,b,b.50,2.7.7.49,2,2.7,Human immunodeficiency virus,Viruses
1a9p_1,0.45871559633027525,0.9104776194048512,0.6018882573178184,0.7958477508650519,0.8005126281570392,0.32051282051282054,0.8064516129032258,0.2976190476190476,289,c.56.2.1,c,c.56,2.4.2.1,2,2.4,Bos taurus,Eukaryota
3aeb_1,0.2875,0.8780727630285152,0.30601061217506714,0.7620041753653445,0.8042445099967224,0.17293233082706766,0.8518518518518519,0.1678832116788321,479,,-,-,1.3.5.1,1,1.3,Sus scrofa,-
2buy_2,0.08333333333333333,0.6830218068535825,0.04519854637946291,0.75,0.588006230529595,0.046296296296296294,0.4166666666666667,0.043478260869565216,440,,-,-,1.13.11.3,1,1.13,Acinetobacter baylyi,-
1h3a_2,0.1807909604519774,0.8693859460621037,0.11616935256512056,0.9219170705438879,0.6620823036424197,0.11764705882352941,0.3902439024390244,0.09937888198757763,1857,,-,-,4.2.1.129,4,4.2,Alicyclobacillus acidocaldarius,-
4wxf_2,0.3867924528301887,0.9573562102758384,0.47491734051175455,0.8414634146341463,0.9165596919127086,0.23976608187134502,1.0,0.23976608187134502,820,c.67.1.4,c,c.67,2.1.2.1,2,2.1,Streptococcus thermophilus,Bacteria
1lny_2,0.27906976744186046,0.874901600629756,0.18378750896199028,0.8559814169570267,0.7569699553922855,0.17777777777777778,0.6486486486486487,0.16216216216216217,861,c.37.1.10,c,c.37,6.3.4.4,6,6.3,Mus musculus,Eukaryota
1f28_3,0.21739130434782608,0.8239286276096092,0.17676812362061217,0.9084745762711864,0.655497876356772,0.15151515151515152,0.38461538461538464,0.12195121951219512,1180,d.117.1.1,d,d.117,2.1.1.45,2,2.1,Pneumocystis carinii,Eukaryota
1pl8_4,0.16494845360824742,0.8352781791907513,0.1284070277069664,0.9431179775280899,0.5822976878612717,0.14035087719298245,0.2,0.0898876404494382,1424,c.2.1.1,c,c.2,1.1.1.14,1,1.1,Homo sapiens,Eukaryota
1xwf_3,0.17204301075268819,0.9073792637622424,0.1324116434863501,0.9104651162790698,0.7437521107733873,0.10126582278481013,0.5714285714285714,0.09411764705882353,1720,c.23.12.3,c,c.23,3.13.2.1,3,3.13,Rattus norvegicus,Eukaryota
1xnx_2,0.18309859154929578,0.7288770580696047,0.09419307606490925,0.75,0.6624272897564822,0.1092436974789916,0.5652173913043478,0.10077519379844961,464,,-,-,,-,-,Mus musculus,-
1nw4_3,0.13043478260869565,0.8340638148667602,0.09238527314543271,0.8902606310013718,0.6384116409537166,0.07894736842105263,0.375,0.06976744186046512,1458,c.56.2.1,c,c.56,2.4.2.1,2,2.4,Plasmodium falciparum,Eukaryota
3t7p_1,0.5555555555555556,0.9589508196721311,0.5717803745017244,0.8787878787878788,0.9344262295081966,0.38461538461538464,1.0,0.38461538461538464,330,b.50.1.2,b,b.50,3.4.23.22,3,3.4,Cryphonectria parasitica,Eukaryota
